,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
787,60,76.0,10142,7,5,2004,2004,0.0,656,0,300,956,956,1128,0,2084,1,0,2,1,4,1,8,0,2004.0,2,618,0,45,0,0,0,0,0,1,2010
788,20,50.0,6000,4,7,1954,2000,0.0,0,0,901,901,901,0,0,901,0,0,1,0,2,1,4,0,1954.0,1,281,0,0,0,0,0,0,0,8,2008
789,60,,12205,6,8,1966,2007,157.0,568,0,264,832,976,1111,0,2087,0,0,2,1,5,1,9,0,1966.0,2,444,133,168,0,0,0,0,0,7,2007
790,120,43.0,3182,7,5,2005,2006,11.0,16,0,1129,1145,1145,0,0,1145,0,0,2,0,2,1,5,1,2005.0,2,397,100,16,0,0,0,0,0,9,2009
791,80,,11333,6,5,1976,1976,0.0,539,0,490,1029,1062,0,0,1062,1,0,1,0,3,1,5,2,1976.0,2,539,120,0,0,0,0,0,0,5,2007
792,60,92.0,9920,7,5,1996,1997,0.0,862,0,255,1117,1127,886,0,2013,1,0,2,1,3,1,8,1,1997.0,2,455,180,130,0,0,0,0,0,6,2007
793,20,76.0,9158,8,5,2007,2007,140.0,0,0,1496,1496,1496,0,0,1496,0,0,2,0,3,1,7,0,2007.0,2,474,168,130,0,0,0,0,0,6,2007
794,60,,10832,7,5,1994,1996,0.0,0,0,712,712,1086,809,0,1895,0,0,2,1,3,1,7,1,1994.0,2,409,143,46,0,0,0,0,500,10,2008
795,60,70.0,8400,6,6,1980,1981,130.0,0,0,650,650,888,676,0,1564,0,0,2,1,3,1,7,1,1980.0,2,476,0,50,0,0,204,0,0,4,2010
796,20,71.0,8197,6,5,1977,1977,148.0,0,0,660,660,1285,0,0,1285,0,0,1,1,3,1,7,1,1977.0,2,528,138,0,0,0,0,0,0,4,2007
797,20,57.0,7677,5,5,1953,1953,0.0,570,0,203,773,773,0,0,773,0,0,1,0,2,1,4,0,1953.0,1,240,0,0,0,0,0,0,0,4,2008
798,60,104.0,13518,9,5,2008,2009,860.0,0,0,1926,1926,1966,1174,0,3140,0,0,3,1,4,1,11,2,2009.0,3,820,144,78,0,0,0,0,0,7,2009
799,50,60.0,7200,5,7,1937,1950,252.0,569,0,162,731,981,787,0,1768,1,0,1,1,3,1,7,2,1939.0,1,240,0,0,264,0,0,0,0,6,2007
800,60,79.0,12798,6,5,1997,1997,0.0,462,0,154,616,616,1072,0,1688,1,0,2,1,4,1,8,0,1997.0,2,603,403,114,185,0,0,0,400,5,2008
801,30,40.0,4800,4,7,1916,1990,0.0,197,0,999,1196,1196,0,0,1196,1,0,1,0,2,1,5,0,1957.0,2,440,0,0,0,0,0,0,0,7,2007
802,60,63.0,8199,7,5,2005,2005,0.0,648,0,80,728,728,728,0,1456,1,0,2,1,3,1,7,1,2005.0,2,410,36,18,0,0,0,0,0,10,2008
803,60,107.0,13891,9,5,2008,2009,424.0,0,0,1734,1734,1734,1088,0,2822,0,0,3,1,4,1,12,1,2009.0,3,1020,52,170,0,0,192,0,0,1,2009
804,20,75.0,9000,5,5,1954,1954,0.0,812,0,124,936,1128,0,0,1128,0,0,1,0,2,1,5,0,1954.0,1,286,0,0,0,0,0,0,0,6,2006
805,20,91.0,12274,7,5,2008,2008,256.0,0,0,1417,1417,1428,0,0,1428,0,0,2,0,3,1,6,0,2008.0,2,554,0,60,0,0,0,0,0,7,2008
806,80,75.0,9750,5,5,1967,1967,0.0,400,480,100,980,980,0,0,980,0,0,2,0,3,1,6,0,1967.0,1,384,68,0,0,0,0,0,0,10,2006
807,70,144.0,21384,5,6,1923,2004,0.0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,1923.0,2,528,0,312,0,0,0,0,0,5,2009
808,80,85.0,13400,5,5,1966,1966,1047.0,516,128,380,1024,1086,0,0,1086,1,0,1,0,3,1,6,1,1966.0,2,484,0,0,0,0,0,0,0,6,2006
809,75,90.0,8100,5,5,1898,1965,0.0,0,0,849,849,1075,1063,0,2138,0,0,2,0,2,3,11,0,1910.0,2,360,40,156,0,0,0,0,0,11,2009
810,20,78.0,10140,6,6,1974,1999,99.0,663,377,0,1040,1309,0,0,1309,1,0,1,1,3,1,5,1,1974.0,2,484,265,0,0,0,0,648,0,1,2006
811,120,,4438,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,4,1,2004.0,2,420,140,0,0,0,0,0,0,6,2008
812,20,66.0,8712,5,5,1952,1952,0.0,0,0,540,540,1044,0,0,1044,0,0,1,0,2,1,4,0,1952.0,2,504,0,0,0,0,0,0,54,6,2010
813,20,75.0,9750,6,6,1958,1958,243.0,608,0,834,1442,1442,0,0,1442,0,0,1,1,4,1,7,0,1958.0,1,301,0,0,275,0,0,0,500,4,2007
814,50,45.0,8248,5,7,1918,1950,0.0,0,0,686,686,686,564,0,1250,0,1,1,1,3,1,7,0,1955.0,1,280,207,0,96,0,0,0,0,7,2006
815,20,48.0,12137,7,5,1998,1998,442.0,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,1998.0,2,598,0,34,0,0,0,0,0,5,2010
816,20,,11425,5,6,1954,1954,0.0,486,0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1954.0,1,275,0,0,120,0,0,0,0,7,2006
817,20,,13265,8,5,2002,2002,148.0,1218,0,350,1568,1689,0,0,1689,1,0,2,0,3,1,7,2,2002.0,3,857,150,59,0,0,0,0,0,7,2008
818,80,80.0,8816,6,7,1971,1971,80.0,504,0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,1971.0,2,440,0,0,0,0,0,0,0,6,2010
819,120,44.0,6371,7,5,2009,2010,128.0,733,0,625,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2010.0,2,484,192,35,0,0,0,0,0,6,2010
820,60,72.0,7226,7,5,2003,2003,0.0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2003.0,2,595,0,45,0,0,0,0,0,6,2008
821,20,60.0,6000,4,4,1953,1953,0.0,0,0,936,936,936,0,0,936,0,0,1,0,2,1,4,0,1974.0,2,576,0,32,112,0,0,0,0,2,2009
822,60,,12394,7,5,2003,2003,0.0,0,0,847,847,847,886,0,1733,0,0,2,1,3,1,7,1,2003.0,2,433,100,48,0,0,0,0,0,10,2007
823,50,60.0,9900,6,7,1940,1950,0.0,0,0,778,778,944,545,0,1489,0,0,2,0,3,1,7,1,1940.0,1,240,335,0,0,0,0,0,0,7,2009
824,20,81.0,11216,8,5,2006,2006,0.0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2006.0,2,776,0,140,0,0,0,0,0,6,2006
825,20,114.0,14803,10,5,2007,2008,816.0,1636,0,442,2078,2084,0,0,2084,1,0,2,0,2,1,7,1,2007.0,3,1220,188,45,0,0,0,0,0,6,2008
826,45,50.0,6130,5,6,1924,1950,0.0,784,0,0,784,784,0,0,784,1,0,1,0,2,1,5,0,,0,0,0,0,116,0,0,0,0,5,2008
827,20,65.0,8529,7,5,2001,2001,0.0,20,0,1434,1454,1434,0,0,1434,0,0,2,0,3,1,6,1,2001.0,2,527,290,39,0,0,0,0,0,4,2009
828,60,,28698,5,5,1967,1967,0.0,249,764,0,1013,1160,966,0,2126,0,1,2,1,3,1,7,0,1967.0,2,538,486,0,0,0,225,0,0,6,2009
829,160,24.0,2544,7,5,2005,2005,0.0,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,7,2006
830,20,80.0,11900,6,5,1957,1957,387.0,1040,0,352,1392,1392,0,0,1392,1,0,1,1,3,1,6,2,1957.0,2,458,0,0,0,0,192,0,0,6,2008
831,160,30.0,3180,7,5,2005,2005,0.0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,6,2006
832,60,44.0,9548,7,6,2003,2003,223.0,483,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2003.0,2,613,192,39,0,0,0,0,0,1,2010
833,20,100.0,10004,6,6,1964,1964,180.0,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,1964.0,2,472,0,0,0,0,152,0,0,2,2009
834,20,75.0,7875,5,6,1961,1961,136.0,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1961.0,2,456,0,0,0,0,0,0,0,9,2008
835,20,60.0,9600,4,7,1950,1995,0.0,442,0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,1996.0,2,436,290,0,0,0,0,0,0,2,2010
836,30,90.0,8100,5,6,1948,1973,0.0,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,1948.0,2,812,0,116,230,0,0,0,0,6,2007
837,160,21.0,1680,6,5,1973,1973,158.0,330,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1973.0,1,264,0,0,0,0,0,0,0,11,2008
838,20,75.0,9525,5,6,1995,2006,0.0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1999.0,1,352,278,0,0,0,0,0,0,6,2008
839,50,70.0,11767,5,6,1946,1995,0.0,352,0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1946.0,1,240,0,0,0,0,0,0,0,5,2008
840,70,,12155,6,8,1925,1950,0.0,156,0,516,672,810,672,0,1482,0,0,2,0,4,1,7,0,1934.0,1,400,0,0,254,0,0,0,0,3,2008
841,70,60.0,10440,5,8,1904,2002,0.0,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,1983.0,2,686,70,78,68,0,0,0,0,6,2008
842,80,82.0,9020,6,7,1966,1966,183.0,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,1966.0,2,490,0,129,0,0,0,0,0,5,2008
843,90,80.0,8000,5,4,1961,1961,0.0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,,0,0,0,0,0,0,0,0,0,7,2007
844,50,100.0,12665,5,8,1915,1950,0.0,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,1949.0,3,720,418,0,194,0,0,0,0,6,2008
845,85,,16647,5,5,1975,1981,0.0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,1975.0,2,611,0,0,0,0,0,0,0,1,2007
846,60,75.0,9317,7,5,1993,1993,137.0,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,1993.0,2,425,234,72,192,0,0,0,0,7,2009
847,20,36.0,15523,5,6,1972,1972,0.0,460,0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1972.0,1,338,0,0,0,0,0,0,0,8,2009
848,50,75.0,45600,6,8,1908,1997,0.0,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,1908.0,2,360,486,40,0,0,175,0,0,9,2008
849,80,80.0,9600,6,7,1976,1994,360.0,0,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,1976.0,2,512,113,100,0,0,0,0,0,8,2007
850,120,36.0,4435,6,5,2003,2003,170.0,659,0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2003.0,2,420,140,0,0,0,0,0,0,11,2007
851,120,,3196,8,5,2003,2003,40.0,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2003.0,2,400,143,20,0,0,0,0,0,5,2006
852,75,53.0,7128,7,5,1941,1950,0.0,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1941.0,1,240,0,0,0,0,126,0,0,8,2007
853,80,,12095,6,6,1964,1964,115.0,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,1964.0,2,645,180,0,0,0,0,0,0,8,2009
854,20,102.0,17920,5,4,1955,1974,0.0,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,1955.0,2,454,0,418,0,0,312,0,0,7,2006
855,20,,6897,5,8,1962,2010,0.0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1962.0,1,260,0,104,0,0,0,0,0,4,2010
856,80,,10970,6,6,1978,1978,0.0,505,435,0,940,1026,0,0,1026,1,0,1,0,3,1,5,0,1981.0,2,576,0,0,34,0,0,0,0,10,2008
857,60,65.0,8125,6,5,1994,1995,0.0,0,0,702,702,702,779,0,1481,0,0,2,1,3,1,6,1,1994.0,2,343,0,36,0,0,0,0,0,3,2009
858,20,80.0,10400,7,5,1976,1976,189.0,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,1976.0,2,479,0,0,0,0,0,0,0,6,2009
859,60,,11029,6,7,1968,1984,220.0,619,0,435,1054,1512,1142,0,2654,1,0,2,1,4,1,9,1,1968.0,2,619,0,65,0,0,222,0,0,8,2006
860,50,55.0,7642,7,8,1918,1998,0.0,0,0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,1925.0,1,216,0,240,0,0,0,0,0,6,2007
861,190,75.0,11625,5,4,1965,1965,0.0,841,0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,1965.0,2,504,0,0,0,0,0,0,0,4,2010
862,20,81.0,9672,6,5,1984,1985,0.0,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,1986.0,2,480,0,0,0,0,0,0,0,5,2010
863,20,70.0,7931,5,5,1959,1959,0.0,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1959.0,1,672,0,0,0,0,0,0,0,7,2009
864,20,72.0,8640,7,5,2007,2008,0.0,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2008.0,2,529,0,140,0,0,0,0,0,5,2008
865,20,,8750,5,6,1970,1970,76.0,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,1973.0,2,902,0,0,0,0,0,0,0,8,2009
866,20,67.0,10656,8,5,2006,2007,274.0,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,2007.0,3,870,192,80,0,0,0,0,0,11,2007
867,20,85.0,6970,4,5,1961,1961,0.0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,1961.0,2,544,168,0,0,0,0,0,400,5,2007
868,60,,14762,5,6,1948,1950,0.0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,1979.0,2,672,120,144,0,0,0,0,0,5,2006
869,60,80.0,9938,7,5,1993,1994,246.0,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,1993.0,2,574,156,90,0,0,0,0,0,6,2010
870,20,60.0,6600,5,5,1962,1962,0.0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1962.0,1,308,0,0,0,0,0,0,0,8,2009
871,60,70.0,8750,6,5,1998,1998,116.0,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,1998.0,2,523,0,77,0,0,0,0,0,6,2010
872,20,74.0,8892,5,7,1953,1996,0.0,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,1953.0,2,414,196,0,150,0,0,0,0,10,2008
873,40,60.0,12144,5,7,1949,1950,0.0,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1949.0,1,288,0,28,0,0,0,0,0,9,2009
874,50,52.0,5720,5,6,1941,1950,0.0,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1941.0,1,200,26,0,0,0,0,0,0,8,2009
875,60,75.0,9000,8,5,2007,2007,0.0,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2007.0,2,550,208,364,0,0,0,0,0,8,2007
876,20,94.0,25286,4,5,1963,1963,0.0,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,1963.0,2,648,0,0,0,0,0,0,0,1,2007
877,60,74.0,8834,9,5,2004,2005,216.0,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,2004.0,3,738,184,0,0,0,0,0,0,6,2009
878,85,88.0,11782,5,7,1961,1995,0.0,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,1987.0,2,576,192,0,0,0,0,0,400,6,2010
879,20,,7000,5,8,1978,2005,90.0,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1978.0,1,336,0,0,0,0,0,0,0,7,2009
880,20,60.0,7024,5,5,2005,2006,0.0,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2005.0,2,450,0,49,0,0,0,0,0,6,2007
881,50,44.0,13758,7,5,1990,1991,117.0,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,1990.0,2,400,168,36,0,0,0,0,0,4,2007
882,60,,9636,6,5,1992,1993,0.0,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,1993.0,2,389,342,40,0,0,0,0,0,12,2009
883,75,60.0,6204,4,5,1912,1950,0.0,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1997.0,1,440,0,188,0,0,0,0,0,3,2006
884,20,65.0,7150,5,5,1967,1967,60.0,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1967.0,1,288,0,0,0,0,0,0,0,7,2009
885,120,50.0,5119,9,5,1999,2000,60.0,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,1999.0,2,506,97,65,0,0,0,0,0,1,2008
886,90,70.0,8393,5,5,1959,2005,122.0,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2005.0,2,588,272,54,0,0,0,0,0,6,2006
887,50,59.0,16466,5,7,1955,1955,0.0,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1955.0,1,300,121,0,0,0,265,0,0,4,2008
888,20,95.0,15865,8,6,1970,1970,0.0,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,1970.0,2,621,81,207,0,0,224,0,0,10,2007
889,20,128.0,12160,6,4,1953,1953,90.0,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,1953.0,2,505,0,0,0,162,0,0,0,2,2009
890,50,60.0,8064,5,7,1949,2006,0.0,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2003.0,2,576,0,0,0,0,0,0,2000,7,2007
891,60,70.0,11184,6,5,1978,1978,92.0,226,500,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,1978.0,2,440,243,0,0,0,0,0,0,7,2009
892,20,70.0,8414,6,8,1963,2003,0.0,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,1963.0,1,264,192,0,0,0,0,0,0,2,2006
893,20,,13284,5,5,1954,1954,0.0,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1954.0,1,354,511,116,0,0,0,0,0,6,2008
894,90,64.0,7018,5,5,1979,1979,0.0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,1979.0,2,400,0,0,0,0,0,0,0,6,2009
895,60,71.0,7056,6,5,1963,1963,415.0,400,0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,1963.0,2,483,0,50,0,0,0,0,0,10,2008
896,30,50.0,8765,4,6,1936,1950,0.0,285,0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,1936.0,1,327,0,28,0,0,0,0,0,4,2006
897,90,64.0,7018,5,5,1979,1979,0.0,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,1979.0,2,528,154,0,0,0,0,0,0,6,2009
898,20,100.0,12919,9,5,2009,2010,760.0,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,2009.0,3,820,0,67,0,0,0,0,0,3,2010
899,20,65.0,6993,5,7,1961,1994,0.0,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1961.0,1,288,0,0,0,0,0,0,0,6,2006
900,20,,7340,4,6,1971,1971,0.0,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1979.0,1,684,0,0,0,0,0,0,0,6,2007
901,20,64.0,8712,5,7,1957,2000,0.0,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1968.0,1,756,0,0,0,0,0,0,0,5,2009
902,60,63.0,7875,7,5,2003,2003,0.0,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2003.0,2,393,0,75,0,0,0,0,0,7,2006
903,20,50.0,14859,7,5,2006,2006,27.0,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,2006.0,3,690,144,60,0,0,0,0,0,8,2006
904,20,,6173,5,6,1967,1967,75.0,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1967.0,1,288,0,0,0,0,0,0,0,8,2007
905,20,80.0,9920,5,5,1954,1954,110.0,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,1954.0,1,280,0,0,164,0,0,0,0,2,2010
906,20,116.0,13501,8,5,2006,2006,208.0,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,2006.0,3,865,0,60,0,0,0,0,0,6,2007
907,50,86.0,11500,7,7,1936,1987,0.0,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1936.0,1,180,0,0,0,0,322,0,0,6,2006
908,20,,8885,5,5,1983,1983,0.0,301,324,239,864,902,0,0,902,1,0,1,0,2,1,5,0,1983.0,2,484,164,0,0,0,0,0,0,6,2006
909,60,149.0,12589,6,5,2005,2005,0.0,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2005.0,2,390,36,24,0,0,0,0,0,6,2009
910,90,80.0,11600,5,5,1960,1960,361.0,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,1960.0,2,480,0,0,0,0,0,0,0,1,2010
911,20,,9286,5,7,1977,1989,0.0,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,1978.0,1,252,173,0,0,0,0,0,0,10,2009
912,30,51.0,6120,5,7,1925,1950,0.0,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1925.0,1,450,0,0,112,0,120,0,620,7,2006
913,90,82.0,6270,5,6,1949,1950,0.0,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,1949.0,3,871,0,0,0,0,0,0,0,8,2007
914,160,30.0,3000,6,5,2009,2009,76.0,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,2009.0,2,528,0,234,0,0,0,0,0,6,2009
915,160,21.0,2001,4,5,1970,1970,80.0,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970.0,1,286,0,0,0,0,0,0,0,1,2007
916,20,50.0,9000,2,3,1949,1950,0.0,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1958.0,1,308,0,0,0,0,0,0,0,10,2006
917,20,,17140,4,6,1956,1956,0.0,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,1956.0,1,284,0,0,0,0,0,0,0,4,2009
918,60,103.0,13125,7,5,1991,1991,0.0,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,1991.0,3,833,72,192,224,0,0,0,0,11,2007
919,20,87.0,11029,6,8,1958,2002,0.0,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,1990.0,2,601,0,51,0,0,190,0,0,5,2008
920,60,70.0,8462,6,5,1994,1994,105.0,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,1994.0,2,471,300,87,0,0,0,0,0,7,2007
921,90,67.0,8777,5,7,1900,2003,0.0,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,,0,0,0,70,0,0,0,0,0,9,2008
922,20,65.0,10237,6,5,2005,2006,0.0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2005.0,2,397,100,0,0,23,0,0,0,10,2006
923,120,50.0,8012,6,5,1993,1994,0.0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,1993.0,2,533,0,69,0,0,0,0,0,7,2008
924,20,79.0,10240,6,6,1980,1980,157.0,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,1980.0,2,612,384,131,0,0,0,0,0,5,2006
925,20,,15611,5,6,1977,1977,0.0,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,1977.0,2,540,180,0,0,0,0,0,0,3,2008
926,60,93.0,11999,8,5,2003,2004,340.0,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,2003.0,3,656,104,100,0,0,0,0,0,5,2007
927,60,,9900,7,5,1968,1968,342.0,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,1968.0,2,486,0,43,0,0,0,0,0,4,2008
928,20,,11838,8,5,2001,2001,0.0,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,2001.0,2,522,202,151,0,0,0,0,0,6,2009
929,60,,13006,7,5,1997,1997,285.0,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,1997.0,2,642,0,0,0,0,0,0,0,11,2006
930,20,73.0,8925,8,5,2007,2007,0.0,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,2007.0,3,610,100,18,0,0,0,0,0,7,2009
931,20,70.0,9100,5,6,1965,1965,0.0,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1965.0,1,429,0,0,0,0,0,0,0,7,2009
932,20,84.0,11670,9,5,2006,2006,302.0,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,2006.0,3,788,0,191,0,0,0,0,0,3,2007
933,20,63.0,8487,7,5,2004,2004,210.0,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2004.0,2,570,192,36,0,0,0,0,0,8,2009
934,20,313.0,27650,7,7,1960,2007,0.0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,1960.0,2,505,0,0,0,0,0,0,0,11,2008
935,30,52.0,5825,4,5,1926,1953,108.0,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,1953.0,2,528,0,0,32,0,0,0,0,6,2006
936,20,67.0,10083,7,5,2003,2003,,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,2003.0,2,555,0,41,0,0,0,0,0,8,2009
937,60,75.0,9675,7,5,2005,2005,0.0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2005.0,2,689,0,48,0,0,0,0,0,2,2009
938,60,73.0,8760,7,5,2006,2006,0.0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,2006.0,3,868,0,90,0,0,0,0,0,8,2006
939,70,,24090,7,7,1940,1950,0.0,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1940.0,1,349,56,0,318,0,0,0,0,6,2010
940,90,55.0,12640,6,5,1976,1976,0.0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,1976.0,2,574,40,0,0,0,0,0,0,7,2006
941,60,,8755,7,5,1999,1999,298.0,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,1999.0,2,390,0,0,0,168,0,0,0,6,2009
942,90,42.0,7711,4,3,1977,1977,0.0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,,0,0,321,0,0,0,0,0,0,8,2007
943,90,100.0,25000,5,4,1967,1967,0.0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,1967.0,2,576,0,0,0,0,0,0,0,6,2007
944,20,,14375,6,6,1958,1958,541.0,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,1958.0,2,525,0,118,0,0,233,0,0,1,2009
